doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
S9EP,463,S0355,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
S9EP,468,S0281,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9EP,527,S0281,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9EP,575,S0281,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S9EP,788,S0355,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S9EP,825,S0281,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SHJH,85,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SHJH,186,S0024,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SHJH,234,S0144,that 's ADJ - dd1,that 's green,green,O4:3,Colour and colour patterns
SHJH,237,S0024,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,23,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,311,S0262,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S7SZ,427,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,451,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,519,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,539,S0262,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S7SZ,611,S0262,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7SZ,627,S0262,that 's ADJ - dd1,that 's just,just,S1:2,Personality traits
S7SZ,659,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,727,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,739,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,789,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S7SZ,853,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,871,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S7SZ,921,S0262,that 's ADJ - dd1,that 's impressive,impressive,O4:2,Judgement of appearance (pretty etc.)
S7SZ,941,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,959,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S7SZ,963,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,1071,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,1271,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,1325,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S7SZ,1413,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,1523,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7SZ,1547,S0262,that 's ADJ - dd1,that 's hard,hard,A12,Easy/difficult
S7SZ,1549,S0262,that 's ADJ - dd1,that 's hard,hard,A12,Easy/difficult
S7SZ,1563,S0262,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
S7SZ,1591,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S7SZ,1607,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SXXN,328,S0509,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SXXN,402,S0510,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SKRZ,100,S0058,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SKRZ,132,S0058,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SKRZ,232,S0058,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SKRZ,240,S0058,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SKRZ,285,S0179,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SKRZ,382,S0058,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SKRZ,475,S0179,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SKRZ,564,S0058,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SKRZ,633,S0179,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SKRZ,710,S0058,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S9WZ,428,S0558,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9WZ,1277,S0517,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1298,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1302,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1306,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1308,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1364,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9WZ,1430,S0558,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZW4,53,S0509,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SZW4,148,S0509,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SZW4,221,S0510,that 's ADJ - dd1,that 's crazy,crazy,B2,Health and disease
SZW4,335,S0509,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SZW4,445,S0509,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SLPW,81,S0387,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SLPW,93,S0387,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SLPW,95,S0387,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SLPW,105,S0200,that 's ADJ - dd1,that 's communal,communal,S1:1:2,Reciprocity
SLPW,197,S0187,that 's ADJ - dd1,that 's deep,deep,N3:7,Measurement: Length & height
SLPW,235,S0187,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SLPW,282,S0387,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S5B4,93,S0144,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S5B4,117,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S5B4,121,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S5B4,128,S0024,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S5B4,128,S0024,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S5B4,234,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S5B4,551,S0024,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S5B4,565,S0024,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S5B4,652,S0144,that 's ADJ - dd1,that 's only,only,A14,Exclusivizers/particularizers
S5B4,653,S0024,that 's ADJ - dd1,that 's crazy,crazy,B2,Health and disease
S5B4,834,S0024,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S5B4,839,S0144,that 's ADJ - dd1,that 's crazy,crazy,B2,Health and disease
S5B4,879,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S7LN,22,S0065,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7LN,174,S0065,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SZ8H,16,S0013,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SZ8H,64,S0370,that 's ADJ - dd1,that 's effective,effective,X9:2,Ability:- Success and failure
SZ8H,264,S0013,that 's ADJ - dd1,that 's cheap,cheap,I1:3,Money: Price
SZ8H,278,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZ8H,412,S0370,that 's ADJ - dd1,that 's illogical,illogical,S1:2:6,Sensible
SZ8H,448,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZ8H,448,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZ8H,566,S0013,that 's ADJ - dd1,that 's only,only,A14,Exclusivizers/particularizers
SXK4,40,S0587,that 's ADJ - dd1,that 's cheeky,cheeky,S1:2:4,Politeness
SXK4,207,S0585,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SXK4,277,S0585,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXK4,316,S0587,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SXK4,501,S0587,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SXK4,905,S0585,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SXK4,905,S0585,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SXK4,1111,S0585,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SG3Q,21,S0026,that 's ADJ - dd1,that 's exciting,exciting,X5:2,Interest/boredom/excited/energetic
SG3Q,103,S0026,that 's ADJ - dd1,That 's cool,cool,O4:6,Temperature     
SG3Q,123,S0058,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
SG3Q,130,S0026,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,289,S0058,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SG3Q,324,S0026,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,475,S0058,that 's ADJ - dd1,that 's impressive,impressive,O4:2,Judgement of appearance (pretty etc.)
SG3Q,503,S0179,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,504,S0026,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,520,S0058,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SG3Q,537,S0026,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SG3Q,580,S0026,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SG3Q,917,S0058,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SG3Q,952,S0026,that 's ADJ - dd1,that 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
SG3Q,1075,S0179,that 's ADJ - dd1,that 's hard,hard,O4:5,Texture
SG3Q,1221,S0058,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SG3Q,1465,S0026,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,1565,S0026,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SG3Q,2299,S0058,that 's ADJ - dd1,that 's mean,mean,S1:2:2,Avarice
SG3Q,2314,S0026,that 's ADJ - dd1,That 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
SG3Q,2527,S0058,that 's ADJ - dd1,that 's classy,classy,O4:2,Judgement of appearance (pretty etc.)
SG3Q,2660,S0026,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SG3Q,2729,S0026,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SG3Q,3262,S0058,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SG3Q,3266,S0058,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SG3Q,3408,S0179,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SG3Q,3472,S0026,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SG3Q,3532,S0026,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SG3Q,3795,S0026,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SG3Q,3859,S0179,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SG3Q,3881,S0179,that 's ADJ - dd1,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SG3Q,3919,S0179,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SG3Q,3923,S0179,that 's ADJ - dd1,That 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,3929,S0179,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SG3Q,4061,S0026,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SZNG,23,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,113,S0008,that 's ADJ - dd1,that 's surprising,surprising,X2:6,Expect
SZNG,259,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,378,S0012,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SZNG,408,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,413,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,416,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,428,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,450,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,471,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,477,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,490,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,492,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,499,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,505,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,509,S0012,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SZNG,619,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,623,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,633,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,655,S0012,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SZNG,674,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,678,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,702,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,707,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,715,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,748,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,886,S0012,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SZNG,934,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,947,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,981,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,983,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,997,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1001,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1014,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1126,S0008,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SZNG,1263,S0013,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1277,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1284,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1312,S0008,that 's ADJ - dd1,that 's Irish,Irish,Z2,Geographical names
SZNG,1313,S0012,that 's ADJ - dd1,that 's Balamory,Balamory,Z99,Unmatched
SZNG,1326,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1398,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1399,S0012,that 's ADJ - dd1,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SZNG,1581,S0012,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SZNG,1584,S0008,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1589,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1778,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1861,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,1904,S0012,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SZNG,1946,S0012,that 's ADJ - dd1,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SZNG,1948,S0012,that 's ADJ - dd1,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SZNG,1978,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,2014,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZNG,2028,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGSY,3,S0261,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SGSY,56,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGSY,143,S0261,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGSY,160,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGSY,175,S0261,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGSY,223,S0262,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SGSY,224,S0261,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SGSY,279,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGSY,312,S0261,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGSY,391,S0262,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGSY,391,S0262,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGSY,414,S0261,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S2UT,51,S0238,that 's ADJ - dd1,that 's inevitable,inevitable,A7,Definite (+ modals)
S2UT,185,S0238,that 's ADJ - dd1,that 's composting,composting,A1:5:1,Using
S2UT,251,S0238,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S2UT,435,S0238,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SPMV,124,S0024,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SPMV,507,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXCW,9,S0041,that 's ADJ - dd1,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SXCW,105,S0041,that 's ADJ - dd1,that 's horrendous,horrendous,A5:1,Evaluation:- Good/bad
SXCW,280,S0084,that 's ADJ - dd1,that 's standard,standard,A6:2,Comparing:- Usual/unusual 
SXCW,341,S0041,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SXCW,346,S0084,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
SXCW,359,S0041,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXCW,477,S0084,that 's ADJ - dd1,that 's mental,mental,X2,Mental actions and processes
SXCW,510,S0041,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXCW,519,S0084,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SXCW,783,S0084,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SXCW,839,S0084,that 's ADJ - dd1,that 's exciting,exciting,X5:2,Interest/boredom/excited/energetic
SXCW,1246,S0084,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXCW,1257,S0041,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXCW,1278,S0084,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SVDM,80,S0290,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SVDM,184,S0290,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
SVDM,307,S0291,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
SVDM,398,S0290,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SVDM,422,S0290,that 's ADJ - dd1,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SVDM,495,S0282,that 's ADJ - dd1,that 's exciting,exciting,X5:2,Interest/boredom/excited/energetic
SVDM,584,S0290,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SVDM,593,S0282,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SBQZ,119,S0262,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SBQZ,206,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SBQZ,322,S0388,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SBQZ,333,S0401,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SBQZ,529,S0262,that 's ADJ - dd1,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SBQZ,687,S0388,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SBQZ,784,S0261,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SBQZ,857,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SBQZ,860,S0262,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S2XJ,136,S0493,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S2XJ,314,S0666,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S2XJ,621,S0664,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S2XJ,727,S0493,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S2XJ,730,S0493,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S2XJ,750,S0664,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S2XJ,812,S0493,that 's ADJ - dd1,that 's mad,mad,B2,Health and disease
S2XJ,1184,S0604,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S2XJ,1254,S0665,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SMC2,945,S0206,that 's ADJ - dd1,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SMC2,949,S0206,that 's ADJ - dd1,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SMC2,1410,S0204,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SMC2,1522,S0204,that 's ADJ - dd1,that 's well,well,B2,Health and disease
SMC2,1559,S0206,that 's ADJ - dd1,that 's marked,marked,A11:2,Importance: Noticeability
SMC2,1599,S0204,that 's ADJ - dd1,that 's hot,hot,O4:6,Temperature     
S7WW,378,S0589,that 's ADJ - dd1,that 's horrid,horrid,O4:2,Judgement of appearance (pretty etc.)
S7WW,476,S0591,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S2DD,88,S0687,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S2DD,266,S0687,that 's ADJ - dd1,that 's delicious,delicious,X3:1,Sensory:- Taste
S2DD,344,S0688,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S2DD,443,S0688,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S2DD,468,S0689,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S2DD,481,S0687,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S2DD,598,S0689,that 's ADJ - dd1,that 's boring,boring,X5:2,Interest/boredom/excited/energetic
S2DD,697,S0687,that 's ADJ - dd1,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
S2DD,1016,S0690,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYHA,11,S0454,that 's ADJ - dd1,that 's shut,shut,A10,Open/closed; Hiding/Hidden; Finding; Showing
SYHA,45,S0454,that 's ADJ - dd1,that 's kind,kind,S1:2,Personality traits
SYHA,66,S0454,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SYHA,141,S0454,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SYHA,149,S0454,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SYHA,237,S0454,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SYHA,303,S0454,that 's ADJ - dd1,that 's drooping,drooping,O4:1,General appearance and physical properties
SYHA,309,S0454,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SYHA,345,S0454,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
STK7,240,S0488,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S6MQ,67,S0104,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S6MQ,107,S0104,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S6MQ,108,S0110,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S6MQ,146,S0104,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
S6MQ,255,S0110,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S6MQ,275,S0167,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S6MQ,283,S0167,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7QU,84,S0114,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
